class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
SOS,0.6005707383155823,0.7494704723358154,-7.421630812132207e-07,0.5235592722892761,0.7097063660621643,-0.028177689760923386,0.46661555767059326,0.6185332536697388,-0.04373794421553612,0.4285695552825928,0.5432043671607971,-0.05988387018442154,0.3836939334869385,0.5026138424873352,-0.06955626606941223,0.5275765061378479,0.5012213587760925,-0.021029893308877945,0.535229504108429,0.47900307178497314,-0.05711955204606056,0.5418243408203125,0.5619656443595886,-0.07159268856048584,0.5443487763404846,0.621650218963623,-0.0737939402461052,0.5801146626472473,0.49994680285453796,-0.021928006783127785,0.5848038792610168,0.48638418316841125,-0.06749062240123749,0.5802308320999146,0.5813574194908142,-0.07947731763124466,0.5752453207969666,0.6434012651443481,-0.07700904458761215,0.6295971870422363,0.5126707553863525,-0.02853800728917122,0.6341100931167603,0.4961983561515808,-0.07677364349365234,0.6207637190818787,0.5818533897399902,-0.07776716351509094,0.6083745360374451,0.638542115688324,-0.06387246400117874,0.6734555959701538,0.5329890251159668,-0.03653880953788757,0.7002435922622681,0.45708322525024414,-0.06453404575586319,0.716823935508728,0.4117063283920288,-0.06896094977855682,0.7271586656570435,0.361966609954834,-0.06494974344968796
SOS,0.6012864708900452,0.7547321319580078,-7.550632403763302e-07,0.5245618224143982,0.7145877480506897,-0.027918973937630653,0.467059463262558,0.6219090223312378,-0.04325583204627037,0.4281843304634094,0.5460686683654785,-0.059448301792144775,0.38267752528190613,0.504521369934082,-0.06934189796447754,0.5284802317619324,0.5051738619804382,-0.018855104222893715,0.5357823967933655,0.48634955286979675,-0.05689768120646477,0.5425189733505249,0.5694716572761536,-0.07378322631120682,0.5460458397865295,0.6302753686904907,-0.0772985890507698,0.5809633731842041,0.5032710433006287,-0.020040219649672508,0.5862186551094055,0.492981493473053,-0.06605522334575653,0.5824929475784302,0.5875679850578308,-0.07854525744915009,0.5789086222648621,0.6490615606307983,-0.07656747102737427,0.6303457021713257,0.5166596174240112,-0.02732342854142189,0.6356863975524902,0.5012938976287842,-0.07582604140043259,0.6230881214141846,0.5864901542663574,-0.07662737369537354,0.6117200255393982,0.6429992914199829,-0.0627494752407074,0.6739843487739563,0.5381433963775635,-0.03611619770526886,0.7007569074630737,0.4626123905181885,-0.06417675316333771,0.7170507907867432,0.41687509417533875,-0.06842269003391266,0.7276541590690613,0.36679306626319885,-0.06438513100147247
SOS,0.5991613268852234,0.7585516571998596,-7.514532853747369e-07,0.5218649506568909,0.7214906215667725,-0.029272686690092087,0.4640371799468994,0.6284275054931641,-0.0453876256942749,0.4266793131828308,0.5511176586151123,-0.062393203377723694,0.3824217915534973,0.5085659027099609,-0.07331010699272156,0.5305709838867188,0.5096319913864136,-0.02028171718120575,0.5327838659286499,0.49126556515693665,-0.0597330778837204,0.5396560430526733,0.5750592947006226,-0.0778997465968132,0.543807864189148,0.6375701427459717,-0.08188559114933014,0.5827569961547852,0.5091596841812134,-0.021437132731080055,0.5830472707748413,0.49366310238838196,-0.07044487446546555,0.5802666544914246,0.5903937220573425,-0.08465278893709183,0.5770230889320374,0.6574305891990662,-0.0828174278140068,0.6313610672950745,0.5222172737121582,-0.028812892735004425,0.6341766119003296,0.5017727613449097,-0.07955154031515121,0.6215710043907166,0.5902900695800781,-0.08074400573968887,0.6094327569007874,0.6513172388076782,-0.06619540601968765,0.6739591360092163,0.5429784059524536,-0.037806496024131775,0.6991745233535767,0.46525201201438904,-0.0667751133441925,0.7154196500778198,0.41802889108657837,-0.0712895542383194,0.7253260016441345,0.3659573197364807,-0.06715108454227448
SOS,0.6005874872207642,0.7609676718711853,-7.402314281534927e-07,0.523273766040802,0.7213612794876099,-0.028620615601539612,0.4657009243965149,0.6315121650695801,-0.04504822567105293,0.42726853489875793,0.5557299852371216,-0.06236657500267029,0.3826524615287781,0.5111561417579651,-0.0734495222568512,0.5284769535064697,0.5142166614532471,-0.020275233313441277,0.5301873087882996,0.49710553884506226,-0.057859260588884354,0.5400808453559875,0.5789262652397156,-0.07453691214323044,0.5459586977958679,0.6381968855857849,-0.07796559482812881,0.5802343487739563,0.511823832988739,-0.02139151096343994,0.5808026194572449,0.5005887746810913,-0.06756433844566345,0.5804356336593628,0.5954704284667969,-0.08040819317102432,0.5789449214935303,0.6582024097442627,-0.0786796361207962,0.6289733648300171,0.5243029594421387,-0.028493300080299377,0.6315848231315613,0.5071370005607605,-0.07710612565279007,0.6210376620292664,0.5933718681335449,-0.07806877791881561,0.6111810803413391,0.6513949036598206,-0.06424103677272797,0.6724836826324463,0.5446738600730896,-0.03723318502306938,0.6974073052406311,0.4686485528945923,-0.06510983407497406,0.7144067287445068,0.42207103967666626,-0.06950531154870987,0.725852370262146,0.3712918758392334,-0.06567417830228806
SOS,0.602649450302124,0.7645703554153442,-7.337210945479455e-07,0.5255809426307678,0.7252026200294495,-0.02965451404452324,0.46802255511283875,0.6344919204711914,-0.046419207006692886,0.42915433645248413,0.5577874183654785,-0.06358785927295685,0.38401859998703003,0.5126532316207886,-0.07434462755918503,0.529560387134552,0.5116117000579834,-0.02312796749174595,0.5321897864341736,0.4973965883255005,-0.060212597250938416,0.5421528220176697,0.5803579688072205,-0.0758979469537735,0.5472086071968079,0.6412410736083984,-0.07885055243968964,0.5816418528556824,0.5096928477287292,-0.02408110909163952,0.5826054811477661,0.49855124950408936,-0.071595199406147,0.5829805731773376,0.5966019034385681,-0.08506890386343002,0.5819945931434631,0.6633458137512207,-0.08307643234729767,0.630836009979248,0.5231637954711914,-0.03071611002087593,0.6336293816566467,0.508865475654602,-0.08023319393396378,0.623633086681366,0.5974841713905334,-0.08122343569993973,0.6138515472412109,0.6580609679222107,-0.06694946438074112,0.6738523840904236,0.545198917388916,-0.03893455117940903,0.6981015801429749,0.4694429039955139,-0.06759317219257355,0.7147440314292908,0.42313575744628906,-0.07181946188211441,0.7255692481994629,0.3721836805343628,-0.06756173819303513
SOS,0.6028587818145752,0.7633246779441833,-7.39901338420168e-07,0.5246241688728333,0.7234307527542114,-0.028238195925951004,0.46628379821777344,0.6346070766448975,-0.045019518584012985,0.42792758345603943,0.55998694896698,-0.06269682198762894,0.38322827219963074,0.5162766575813293,-0.07379932701587677,0.5320755839347839,0.5118010640144348,-0.022234337404370308,0.5312861204147339,0.49570542573928833,-0.06057646498084068,0.5379557609558105,0.5782360434532166,-0.07664616405963898,0.5427480340003967,0.6373572945594788,-0.07959684729576111,0.5824816823005676,0.5112826228141785,-0.024150628596544266,0.5803241729736328,0.5071591734886169,-0.07191622257232666,0.5777774453163147,0.6011269092559814,-0.0849003940820694,0.5768992900848389,0.6613738536834717,-0.08313418179750443,0.6303396224975586,0.5254249572753906,-0.03204319253563881,0.630634605884552,0.513221025466919,-0.08191335946321487,0.6186067461967468,0.5973595976829529,-0.08329512178897858,0.6094430088996887,0.6535066366195679,-0.06977059692144394,0.6730846166610718,0.5464300513267517,-0.04151473939418793,0.6985280513763428,0.4710485637187958,-0.07095920294523239,0.7143306136131287,0.42487186193466187,-0.07629648596048355,0.7254840135574341,0.37446892261505127,-0.07288672029972076
SOS,0.6031385660171509,0.762706458568573,-7.212984201032668e-07,0.5257127285003662,0.7239620089530945,-0.030096903443336487,0.46806907653808594,0.6355409026145935,-0.04699484631419182,0.42944979667663574,0.559665858745575,-0.06479769945144653,0.3859320878982544,0.5123406052589417,-0.07598568499088287,0.5304662585258484,0.5138739943504333,-0.018531791865825653,0.5339070558547974,0.4940522313117981,-0.05761963129043579,0.5431786775588989,0.5768335461616516,-0.07534570246934891,0.548592209815979,0.638335645198822,-0.07894964516162872,0.5824853181838989,0.5113822221755981,-0.019290732219815254,0.5845613479614258,0.4988551735877991,-0.06722395867109299,0.5844168066978455,0.595829427242279,-0.08105289936065674,0.5830241441726685,0.6608284711837769,-0.07909318804740906,0.631039023399353,0.5239312648773193,-0.02650921419262886,0.6345587372779846,0.5069881081581116,-0.076586052775383,0.6242775917053223,0.5953952670097351,-0.07744637131690979,0.6140995621681213,0.655614972114563,-0.06268218904733658,0.6736578941345215,0.5448527336120605,-0.03551768511533737,0.6978878974914551,0.46973344683647156,-0.06401405483484268,0.7149509191513062,0.42495566606521606,-0.06787101179361343,0.7263235449790955,0.3754909634590149,-0.06302997469902039
SOS,0.6035313606262207,0.7635108232498169,-7.320225563489657e-07,0.5247896313667297,0.7232382297515869,-0.02604401297867298,0.46636471152305603,0.6333332657814026,-0.0407710038125515,0.42871129512786865,0.5581013560295105,-0.05730774626135826,0.3858189582824707,0.5130220055580139,-0.06758223474025726,0.5312894582748413,0.5130430459976196,-0.014039766043424606,0.5306211113929749,0.49259623885154724,-0.05227583646774292,0.5395042896270752,0.5746559500694275,-0.0699656754732132,0.5461413264274597,0.6371949911117554,-0.07359329611063004,0.582211434841156,0.5129281282424927,-0.016575459390878677,0.5797443389892578,0.49850115180015564,-0.06535892188549042,0.5800312161445618,0.5944237112998962,-0.08008570969104767,0.5805736184120178,0.662501335144043,-0.0780269056558609,0.629721462726593,0.5260175466537476,-0.025344420224428177,0.6290068030357361,0.5094532370567322,-0.07521557062864304,0.6190635561943054,0.5958672761917114,-0.07763893157243729,0.6109840273857117,0.6563581824302673,-0.06362951546907425,0.6720975637435913,0.5463249683380127,-0.035622019320726395,0.6963685750961304,0.47103917598724365,-0.06377891451120377,0.7126571536064148,0.42493849992752075,-0.06899081915616989,0.7238875031471252,0.37560075521469116,-0.06517477333545685
SOS,0.6018897294998169,0.7655314207077026,-7.479974328816752e-07,0.5240340828895569,0.7282960414886475,-0.030439656227827072,0.4652950167655945,0.6396512985229492,-0.047794874757528305,0.42746323347091675,0.5643194317817688,-0.06548947095870972,0.38412410020828247,0.519403338432312,-0.07660355418920517,0.5288124084472656,0.5161067247390747,-0.023003267124295235,0.5275556445121765,0.5040825605392456,-0.06166371330618858,0.5355718731880188,0.5877770185470581,-0.07847784459590912,0.5412580370903015,0.6471346616744995,-0.08187446743249893,0.5798903107643127,0.5136804580688477,-0.023650679737329483,0.5769983530044556,0.5090237855911255,-0.07137559354305267,0.5753539204597473,0.6039939522743225,-0.08451828360557556,0.5735986232757568,0.6653149127960205,-0.0827181413769722,0.6283770203590393,0.5273332595825195,-0.030461739748716354,0.6281744837760925,0.5130541324615479,-0.08077024668455124,0.6164657473564148,0.5996624827384949,-0.08185634762048721,0.6062767505645752,0.6569617986679077,-0.06782779097557068,0.6715989708900452,0.5490813851356506,-0.03895708546042442,0.6946805119514465,0.4740417003631592,-0.06838162243366241,0.71024090051651,0.42818060517311096,-0.07327026128768921,0.7204623222351074,0.3771625757217407,-0.0694279670715332
SOS,0.5955681204795837,0.7664212584495544,-7.007650992818526e-07,0.5168049335479736,0.7320328950881958,-0.026597876101732254,0.45691171288490295,0.6414797306060791,-0.04144018143415451,0.418119341135025,0.566300094127655,-0.058275263756513596,0.374189168214798,0.5250964164733887,-0.06957899034023285,0.5208181142807007,0.531449556350708,-0.015778761357069016,0.516243040561676,0.4984511733055115,-0.052748192101716995,0.5229436755180359,0.5795813798904419,-0.06948030740022659,0.5293313264846802,0.6418979167938232,-0.07323458045721054,0.5711446404457092,0.530296802520752,-0.017850641161203384,0.5653626322746277,0.4964308738708496,-0.06677483767271042,0.5637677907943726,0.595135509967804,-0.0805724635720253,0.5640156865119934,0.6652450561523438,-0.07794354856014252,0.6185453534126282,0.5391857028007507,-0.025955503806471825,0.6176252365112305,0.5038487315177917,-0.075008824467659,0.6065578460693359,0.5942267179489136,-0.07490840554237366,0.5976957082748413,0.65833580493927,-0.05969540774822235,0.6609737277030945,0.5551060438156128,-0.03565547615289688,0.681677520275116,0.4760003089904785,-0.062981516122818,0.6980273723602295,0.4291492700576782,-0.0669466108083725,0.709749698638916,0.3773217797279358,-0.06281266361474991
SOS,0.59136563539505,0.762715756893158,-7.187674100350705e-07,0.5123115181922913,0.7264139652252197,-0.029481632634997368,0.45380187034606934,0.6380244493484497,-0.046134378761053085,0.41615188121795654,0.563446044921875,-0.06350941210985184,0.3719435930252075,0.5202527642250061,-0.07444130629301071,0.5152295827865601,0.5182476043701172,-0.023128794506192207,0.5140262842178345,0.4937049150466919,-0.060708463191986084,0.5222475528717041,0.5770193934440613,-0.0757431760430336,0.5277979373931885,0.6399698853492737,-0.07776964455842972,0.5668818354606628,0.5164687633514404,-0.02387315407395363,0.5628688931465149,0.5017402768135071,-0.07265061885118484,0.5622745156288147,0.5997738242149353,-0.0858091190457344,0.5623564720153809,0.6659656763076782,-0.08312299847602844,0.61530601978302,0.5277549028396606,-0.030490750446915627,0.6150467991828918,0.5049745440483093,-0.08078563213348389,0.6034243106842041,0.591690182685852,-0.08210691809654236,0.5932565331459045,0.6514459252357483,-0.06786181032657623,0.6577478647232056,0.5461735129356384,-0.03856385126709938,0.6795215606689453,0.46848827600479126,-0.06715571135282516,0.6945101022720337,0.4222491681575775,-0.07183751463890076,0.7043349146842957,0.3717420697212219,-0.06780953705310822
SOS,0.3845222294330597,0.8232244253158569,1.2758239620325185e-07,0.35338398814201355,0.7794120907783508,-0.006017463747411966,0.33804449439048767,0.7233262658119202,-0.01260735560208559,0.34225016832351685,0.6704853177070618,-0.01712949201464653,0.35002410411834717,0.6317219734191895,-0.018534541130065918,0.35911232233047485,0.7163931131362915,-0.03428841382265091,0.3717321753501892,0.6405871510505676,-0.04279399663209915,0.3824358284473419,0.617093026638031,-0.0368720144033432,0.3878535032272339,0.6169620752334595,-0.029392387717962265,0.3908008933067322,0.7238654494285583,-0.03562983497977257,0.4003351032733917,0.63975989818573,-0.04335899278521538,0.40627235174179077,0.6195592284202576,-0.035474564880132675,0.40783923864364624,0.6254786252975464,-0.027443479746580124,0.4194963276386261,0.738720178604126,-0.03584960103034973,0.4351135790348053,0.6647633910179138,-0.043812625110149384,0.4362483024597168,0.6525235176086426,-0.03369148448109627,0.4295541048049927,0.6628684401512146,-0.023609941825270653,0.44469594955444336,0.7589500546455383,-0.036117181181907654,0.47105544805526733,0.7121338248252869,-0.045303601771593094,0.47072091698646545,0.6924347281455994,-0.04177243635058403,0.45909765362739563,0.6902796030044556,-0.035222578793764114
SOS,0.38520705699920654,0.8082316517829895,2.337797297968791e-07,0.35325613617897034,0.7667467594146729,-0.004662525374442339,0.3404211401939392,0.7122254371643066,-0.011243660002946854,0.34278202056884766,0.6566351652145386,-0.01537045557051897,0.33760538697242737,0.6203736662864685,-0.017562465742230415,0.36625662446022034,0.6966999769210815,-0.04192397743463516,0.37105733156204224,0.6103988885879517,-0.05411362648010254,0.382445752620697,0.585834264755249,-0.05026247352361679,0.3912248909473419,0.5911033749580383,-0.043322157114744186,0.39767685532569885,0.7059862017631531,-0.043699607253074646,0.4034205377101898,0.6183538436889648,-0.05603520944714546,0.4122706651687622,0.5909246802330017,-0.05227351561188698,0.417354017496109,0.5939602851867676,-0.0467655286192894,0.426169216632843,0.722923219203949,-0.04364881291985512,0.4398816227912903,0.6572120189666748,-0.05636969208717346,0.44548529386520386,0.6357769966125488,-0.05490119010210037,0.4426373839378357,0.6369046568870544,-0.05085892230272293,0.45122772455215454,0.7438082098960876,-0.04250020906329155,0.47864076495170593,0.7020788788795471,-0.05453069135546684,0.4816417694091797,0.6845163106918335,-0.055817823857069016,0.4735221564769745,0.6821812987327576,-0.05346748232841492
